번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
1755,123410,코리아에프티,033003,자동차 신품 부품 제조업,"27,841,064","2,784,106,400","100",원(KRW),070-7093-1500,경기도 안성시 원곡면 섬바위길 23 ,2220
1756,152330,코리아오토글라스,032301,유리 및 유리제품 제조업,"20,000,000","100,000,000,000","5,000",원(KRW),044-860-5000,세종특별자치시  전의면 산단길 134 ,2220
1757,003690,코리안리,116502,재 보험업,"120,369,116","60,184,558,000","500",원(KRW),02-3702-6000,서울특별시 종로구  종로5길 68 (수송동) 코리안리빌딩,2220
1758,036690,코맥스,032604,통신 및 방송 장비 제조업,"14,279,965","7,139,982,500","500",원(KRW),031-739-3564,경기도 성남시 중원구 둔촌대로 494 ,2220
1759,049430,코메론,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","9,048,000","4,524,000,000","500",원(KRW),051 -290 -3100,부산광역시 사하구 장평로 73 (주)코메론,2220
1760,183300,코미코,032902,특수 목적용 기계 제조업,"8,775,000","4,387,500,000","500",원(KRW),031-8056-5800,경기도 안성시 모산로 8 ,2220
1761,041960,코미팜,032102,의약품 제조업,"55,290,573","5,529,057,300","100",원(KRW),031-498-6104,경기도 시흥시  경제로 17 ,2220
1762,089890,코세스,032902,특수 목적용 기계 제조업,"16,851,962","8,425,981,000","500",원(KRW),032-662-2224,경기도 부천시 오정구  산업로 62 ,2220
1763,009730,코센,032401,1차 철강 제조업,"41,732,387","20,866,193,500","500",원(KRW),02-598-5133,전라북도 부안군  행안면 부안농공단지길 29 ,2220
1764,189350,코셋,032604,통신 및 방송 장비 제조업,"4,000,000","2,000,000,000","500",원(KRW),062-975-8811,광주광역시 북구  첨단벤처로60번길 39 ,2220
1765,192820,코스맥스,032004,기타 화학제품 제조업,"10,049,509","5,024,754,500","500",원(KRW),031-359-0300,"경기도 화성시  향남읍 제약공단1길 27, 2길 46 ",2220
1766,044820,코스맥스비티아이,116409,기타 금융업,"9,603,921","4,801,960,500","500",원(KRW),031-789-3000,"경기도 성남시 분당구 판교로 255 에프-801(삼평동,판교이노밸리)",2220
1767,241710,코스메카코리아,032004,기타 화학제품 제조업,"10,680,000","5,340,000,000","500",원(KRW),043-531-2293,충청북도 음성군 대소면 대금로 196번길 17-12 ,2220
1768,005070,코스모신소재,032004,기타 화학제품 제조업,"19,747,965","19,747,965,000","1,000",원(KRW),043-850-1114,충청북도 충주시 충주호수로 36 (목행동) 코스모신소재 주식회사,2220
1769,005420,코스모화학,032004,기타 화학제품 제조업,"15,613,422","78,067,110,000","5,000",원(KRW),052-231-6700,서울특별시 서초구  반포대로 43 코스모빌딩 5층,2220
1770,069110,코스온,032004,기타 화학제품 제조업,"18,490,620","9,245,310,000","500",원(KRW),02-3454-0276,"서울특별시 강남구 영동대로 333 8층(대치동,동원빌딩)",2220
1771,071950,코아스,033201,가구 제조업,"30,907,210","15,453,605,000","500",원(KRW),02-2692-2360,서울특별시 영등포구 선유로52길 17 ,2220
1772,166480,코아스템,032102,의약품 제조업,"15,717,440","7,858,720,000","500",원(KRW),02-497-3711,경기도 성남시 분당구 판교로255번길 24 (삼평동),2220
1773,045970,코아시아홀딩스,137309,"그외 기타 전문, 과학 및 기술 서비스업","19,616,014","9,808,007,000","500",원(KRW),032-500-1721,인천광역시 남동구  남동서로 193 (주)비에스이홀딩스,2220
1774,029960,코엔텍,053802,폐기물 처리업,"50,000,000","25,000,000,000","500",원(KRW),(052)228-7300,울산 남구 용잠동 산 157 ,2220
1775,002020,코오롱,116409,기타 금융업,"12,061,185","65,687,875,000","5,000",원(KRW),02-3677-3114,경기 과천시 별양동 1-23 코오롱타워,2220
1776,003070,코오롱글로벌,064102,토목 건설업,"25,210,438","127,616,205,000","5,000",원(KRW),02-3677-5114,경기도 과천시 코오롱로 11 코오롱타워,2220
1777,144620,코오롱머티리얼,032005,화학섬유 제조업,"45,000,000","45,000,000,000","1,000",원(KRW),02-3677-4286,경기도 과천시 코오롱로 11 코오롱타워 본관 8층,2220
1778,102940,코오롱생명과학,032101,기초 의약물질 및 생물학적 제제 제조업,"11,412,356","5,706,178,000","500",원(KRW),02-3677-4151,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워 ,2220
1779,120110,코오롱인더,032005,화학섬유 제조업,"25,959,616","143,637,380,000","5,000",원(KRW),3677-3114,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워 ,2220
1780,950160,코오롱티슈진,032101,기초 의약물질 및 생물학적 제제 제조업,"60,947,175","0","0",미국달러(USD),1-301-921-6000, ,2220
1781,138490,코오롱플라스틱,032002,합성고무 및 플라스틱 물질 제조업,"38,000,000","38,000,000,000","1,000",원(KRW),054-420-8371,경상북도 김천시  공단3길 64 (응명동),2220
1782,021240,코웨이,199609,그외 기타 개인 서비스업,"73,799,619","40,662,398,000","500",원(KRW),041-850-7811-5,충청남도 공주시 유구읍 유구마곡사로 136-23 ,2220
1783,033290,코웰패션,031404,의복 액세서리 제조업,"90,500,234","46,532,198,500","500",원(KRW),031 -217 -2500,경기 수원시 팔달구 원천동 381 ,2220
1784,056360,코위버,032604,통신 및 방송 장비 제조업,"9,796,800","4,898,400,000","500",원(KRW),(02)3140-3300,서울특별시 마포구  동교로19길 12(서교동) ,2220
1785,121850,코이즈,032202,플라스틱제품 제조업,"10,532,840","5,266,420,000","500",원(KRW),070-8255-6400,충청북도 충주시  대소원면 첨단산업로 146 코이즈,2220
1786,015710,코콤,032604,통신 및 방송 장비 제조업,"17,530,500","8,765,250,000","500",원(KRW),02  -6675-2135,서울 강서구 염창동 260-7 ,2220
1787,052330,코텍,032605,영상 및 음향기기 제조업,"15,574,552","7,787,276,000","500",원(KRW),032-860-3000,인천광역시 연수구 벤처로24번길 26 ,2220
1788,126600,코프라,032002,합성고무 및 플라스틱 물질 제조업,"21,115,634","10,557,817,000","500",원(KRW),031-499-2195,경기도 화성시  장안면 상두원길 142 ,2220
1789,200130,콜마비앤에이치,032101,기초 의약물질 및 생물학적 제제 제조업,"29,543,558","14,771,779,000","500",원(KRW),02-3774-3822,대전광역시 유성구 테크노3로 22 -,2220
1790,031820,콤텍시스템,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","47,851,466","23,925,733,000","500",원(KRW),02-3289-0114,서울특별시 영등포구  가마산로 343 ,2220
1791,225650,쿠첸,032805,가정용 기기 제조업,"10,686,277","5,343,138,500","500",원(KRW),02-2008-7272,서울특별시 강남구 삼성로 528 부방빌딩 &nbsp,2220
1792,192400,쿠쿠홀딩스,032805,가정용 기기 제조업,"7,112,437","3,556,218,500","500",원(KRW),055-380-0734,경상남도 양산시 유산공단2길 14(교동) ,2220
1793,284740,쿠쿠홈시스,147602,개인 및 가정용품 임대업,"4,487,466","2,243,733,000","500",원(KRW),055-380-0734,경기도 시흥시 엠티브이북로 349(정왕동) ,2220
1794,060280,큐렉소,074708,기타 상품 전문 소매업,"33,357,253","16,678,626,500","500",원(KRW),031-478-0660,"서울특별시 서초구  강남대로 577 잠원동, 4층",2220
1795,015590,큐로,032901,일반 목적용 기계 제조업,"124,732,646","62,366,323,000","500",원(KRW),052-278-9000,울산광역시 남구  처용로 260-37 ,2220
1796,040350,큐로컴,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","109,140,008","54,570,004,000","500",원(KRW),02-2141-3000,"서울특별시 강남구  테헤란로77길 7 (삼성동, 동원빌딩 4층)",2220
1797,051780,큐로홀딩스,074603,음·식료품 및 담배 도매업,"60,193,222","30,096,611,000","500",원(KRW),02-2141-3000,"서울특별시 강남구  테헤란로77길 7 (삼성동,동원빌딩4층)",2220
1798,115180,큐리언트,137001,자연과학 및 공학 연구개발업,"7,678,992","3,839,496,000","500",원(KRW),031-8060-1600,"경기도 성남시 분당구 판교로 242, C동 8층 ",2220
1799,182360,큐브엔터,105902,오디오물 출판 및 원판 녹음업,"26,573,767","2,657,376,700","100",원(KRW),02-3445-1045,서울특별시 성동구 아차산로 83 - ,2220
1800,066310,큐에스아이,032601,반도체 제조업,"8,278,230","4,139,115,000","500",원(KRW),041-410-5000,충청남도 천안시 서북구  성거읍 천흥8길 17 ,2220
1801,136660,큐엠씨,032902,특수 목적용 기계 제조업,"9,443,800","4,721,900,000","500",원(KRW),031-427-0710,"경기도 안양시 동안구 흥안대로439번길 55 (관양동, QMC)",2220
1802,016600,큐캐피탈,116409,기타 금융업,"139,998,322","69,999,161,000","500",원(KRW),02-538-2411,서울특별시 강남구 테헤란로 30611층(역삼동. 카이트타워) ,2220
1803,264900,크라운제과,031007,기타 식품 제조업,"12,523,850","2,659,482,000","200",원(KRW),02-791-9123,서울특별시 용산구 한강대로72길 3(남영동) ,2220
1804,005740,크라운해태홀딩스,116409,기타 금융업,"14,847,347","7,724,036,500","500",원(KRW),02-791-9123,서울특별시 용산구 한강대로72길 3 ,2220
1805,215570,크로넥스,137001,자연과학 및 공학 연구개발업,"1,003,125","501,562,500","500",원(KRW),02-557-3982,경기도 화성시 팔탄면 주석로778번길 55 ,2220
1806,043590,크로바하이텍,032601,반도체 제조업,"13,000,000","6,500,000,000","500",원(KRW),(02)453-3232,충청북도 청주시 흥덕구  월명로55번길 57 ,2220
1807,114120,크루셜텍,032602,전자부품 제조업,"45,767,892","45,767,892,000","1,000",원(KRW),041-913-0001,경기도 성남시 분당구 판교로 255 62 크루셜텍빌딩,2220
1808,083790,크리스탈,137001,자연과학 및 공학 연구개발업,"39,621,816","19,810,908,000","500",원(KRW),031-628-2700,"경기도 성남시 분당구  대왕판교로 700 코리아바이오파크 A동 5층, 6층, 7층",2220
1809,900250,크리스탈신소재,116409,기타 금융업,"67,783,852","33,891,926","0.5",미국달러(USD),86-510-68171266,"Artemis House, 75 Fort Street, George Town, P.O. Box 31493, Grand Cayman KY1-1206 Cayman Islands &nbsp",2220
1810,045520,크린앤사이언스,031701,"펄프, 종이 및 판지 제조업","6,500,000","3,650,000,000","500",원(KRW),02  -551 -0221,서울 강남구 삼성동 159-1 무역회관 903-1호 ,2220
1811,214150,클래시스,032701,의료용 기기 제조업,"61,973,077","6,197,307,700","100",원(KRW),070-5168-8000,"서울특별시 강남구 테헤란로 240 역삼동, 클래시스타워",2220
1812,237880,클리오,032004,기타 화학제품 제조업,"16,958,895","8,479,447,500","500",원(KRW),02-514-0056,서울특별시 강남구 압구정로30길 62 클리오 빌딩,2220
1813,020120,키다리스튜디오,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","15,832,549","7,916,274,500","500",원(KRW),02-6320-8500,서울특별시 마포구 독막로 311 재화스퀘어 12층,2220
1814,039490,키움증권,116601,금융 지원 서비스업,"22,099,740","110,498,700,000","5,000",원(KRW),02-3787-5000,"서울특별시 영등포구 여의나루로4길 18 여의도동,키움파이낸스스퀘어빌딩",2220
1815,012170,키위미디어그룹,074607,기타 전문 도매업,"182,727,703","91,363,851,500","500",원(KRW),02-769-4799,"서울특별시 강남구 언주로 729 8층(논현동, 마스터스빌딩)",2220
1816,054780,키이스트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","84,802,114","8,480,211,400","100",원(KRW),02-3444-2002,서울특별시 강남구 영동대로96길 26 5층(삼성동) ,2220
1817,219130,타이거일렉,032602,전자부품 제조업,"6,314,290","3,157,145,000","500",원(KRW),032)579-4100,인천광역시 남구 염전로187번길 33 ,2220
1818,180060,탑선,032809,기타 전기장비 제조업,"8,006,666","4,003,333,000","500",원(KRW),061-399-1500,전라남도 장성군 동화면 전자농공단지길 32 ,2220
1819,065130,탑엔지니어링,032902,특수 목적용 기계 제조업,"15,976,257","8,324,128,500","500",원(KRW),031-8039-1000,경상북도 구미시  고아읍 농공단지길 53-17 ,2220
1820,015890,태경산업,032001,기초 화학물질 제조업,"29,228,750","14,614,375,000","500",원(KRW),031-206-0071,서울특별시 강서구 공항대로 467 4층(등촌동),2220
1821,006890,태경화학,032001,기초 화학물질 제조업,"11,600,000","5,800,000,000","500",원(KRW),02-3661-8011,서울특별시 강서구  공항대로 467 (등촌동) ,2220
1822,023160,태광,032401,1차 철강 제조업,"26,500,000","13,250,000,000","500",원(KRW),051-970-6617,부산광역시 강서구  녹산산업대로 117-12 ,2220
1823,003240,태광산업,032005,화학섬유 제조업,"1,113,400","5,567,000,000","5,000",원(KRW),02-3406-0300,서울특별시 중구  동호로 310 (장충동2가),2220
1824,011280,태림포장,031702,"골판지, 종이 상자 및 종이용기 제조업","70,805,940","35,402,970,000","500",원(KRW),031-499-3333,경기도 시흥시 공단1대로379번안길 74 ,2220
1825,053620,태양,032509,기타 금속 가공제품 제조업,"8,600,000","4,300,000,000","500",원(KRW),(041)621-9820,충청남도 천안시 서북구  업성1길 27 태양산업(주) ,2220
1826,004100,태양금속공업,033003,자동차 신품 부품 제조업,"36,700,000","20,000,000,000","500",원(KRW),031-490-5500,경기도 안산시 단원구  해봉로 212 (성곡동),2220
1827,116100,태양기계,033003,자동차 신품 부품 제조업,"6,239,986","3,119,993,000","500",원(KRW),031-354-9150,경기도 화성시 팔탄면 푸른들판로 843-24 ,2220
1828,009410,태영건설,064102,토목 건설업,"76,400,000","39,478,740,000","500",원(KRW),031-910-6999,경기도 고양시 일산동구 정발산로 24 ,2220
1829,044490,태웅,032509,기타 금속 가공제품 제조업,"20,007,381","10,003,690,500","500",원(KRW),051-329-5000,부산광역시 강서구  녹산산단27로 67 ,2220
1830,001420,태원물산,033003,자동차 신품 부품 제조업,"7,600,000","3,800,000,000","500",원(KRW),02-555-4301,서울특별시 강남구 테헤란로86길 14 (대치동),2220
1831,007980,태평양물산,031401,봉제의복 제조업,"49,911,742","24,955,871,000","500",원(KRW),02-850-9000,서울특별시 구로구 디지털로31길 12 태평양물산 ,2220
1832,191420,테고사이언스,032101,기초 의약물질 및 생물학적 제제 제조업,"8,074,634","4,037,317,000","500",원(KRW),02-818-2900,"서울특별시 강서구 마곡중앙8로 93 (마곡동, 테고사이언스) ",2220
1833,182690,테라셈,032601,반도체 제조업,"13,966,340","6,983,170,000","500",원(KRW),043-240-8160,충청북도 청주시 청원구 오창읍 과학산업5로 9 ,2220
1834,066700,테라젠이텍스,032102,의약품 제조업,"30,791,206","15,395,603,000","500",원(KRW),(031)497-4100,경기도 안산시 단원구 산단로 68번길 58(초지동) ,2220
1835,095610,테스,032902,특수 목적용 기계 제조업,"19,768,226","9,884,113,000","500",원(KRW),031-323-2552,경기도 용인시 처인구 양지면 중부대로 2374-36 ,2220
1836,131970,테스나,137309,"그외 기타 전문, 과학 및 기술 서비스업","6,850,000","3,425,000,000","500",원(KRW),031-646-8500,경기도 평택시 산단로 16번길 72 ,2220
1837,055490,테이팩스,032202,플라스틱제품 제조업,"4,717,650","3,771,825,000","500",원(KRW),031-8047-4100,경기도 화성시 양감면 초록로532번길 62-16 ,2220
1838,089030,테크윙,032902,특수 목적용 기계 제조업,"18,827,732","9,477,583,000","500",원(KRW),031-378-5640,경기도 화성시 동탄면 동탄산단6길 37 ,2220
1839,258050,테크트랜스,032509,기타 금속 가공제품 제조업,"6,000,000","600,000,000","100",원(KRW),053-815-8830,경상북도 경산시 진량읍 금박로 656-6 ,2220
1840,054450,텔레칩스,032601,반도체 제조업,"13,505,911","6,752,955,500","500",원(KRW),(02)3443-6792,서울특별시 송파구  올림픽로35다길 42 루터회관 B/D 19~23층,2220
1841,091440,텔레필드,032604,통신 및 방송 장비 제조업,"8,455,042","4,227,521,000","500",원(KRW),031-730-5900,"경기도 성남시 분당구  판교로 255 이-301(삼평동, 판교이노밸리)",2220
1842,196450,텔루스,032703,사진장비 및 광학기기 제조업,"86,780,255","17,356,051,000","200",원(KRW),02-6416-2216,경기도 용인시 처인구 남사면 당하로 113-12 ,2220
1843,078000,텔코웨어,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","9,702,706","5,026,353,000","500",원(KRW),02 -2105-9800,서울특별시 서초구  법원로3길 20-7 ,2220
1844,200230,텔콘RF제약,032604,통신 및 방송 장비 제조업,"78,314,466","7,831,446,600","100",원(KRW),031-371-8502,경기도 용인시 기흥구 동탄기흥로 684 -,2220
1845,214420,토니모리,032004,기타 화학제품 제조업,"17,640,000","3,528,000,000","200",원(KRW),02-591-3191,서울특별시 서초구 남부순환로 2557 토니모리 빌딩 ,2220
1846,215480,토박스코리아,074704,"섬유, 의복, 신발 및 가죽제품 소매업","37,682,487","3,768,248,700","100",원(KRW),02-6101-3639,서울특별시 구로구 디지털로26길 111 7층 702호,2220
1847,051360,토비스,032605,영상 및 음향기기 제조업,"16,717,058","8,358,529,000","500",원(KRW),032-712-5112,인천 연수구 송도동 7-10 ,2220
1848,045340,토탈소프트,105802,소프트웨어 개발 및 공급업,"8,558,040","4,279,020,000","500",원(KRW),070-4733-1000,부산광역시 해운대구 반송로513번길 66-39(석대동) ,2220
1849,057880,토필드,032605,영상 및 음향기기 제조업,"26,999,450","13,499,725,000","500",원(KRW),031-778-0800,경기도 성남시 분당구  정자일로 23  토필드 빌딜,2220
1850,108230,톱텍,032902,특수 목적용 기계 제조업,"36,796,254","18,534,460,500","500",원(KRW),054-472-1100,경상북도 구미시 산동면 첨단기업4로 49-53 - ,2220
1851,079970,투비소프트,105802,소프트웨어 개발 및 공급업,"24,376,456","12,188,228,000","500",원(KRW),02-2140-7700,"서울특별시 강남구 봉은사로 617 인탑스빌딩 3, 4, 5층 (삼성동)",2220
1852,199800,툴젠,137001,자연과학 및 공학 연구개발업,"6,436,799","3,218,399,500","500",원(KRW),02-873-8168,"서울특별시 금천구 가산디지털1로 219(가산동) 벽산디지털밸리 6차 1204,1205,1206 ",2220
1853,140890,트러스제7호,126801,부동산 임대 및 공급업,"9,686,000","48,430,000,000","5,000",원(KRW),02-785-8920,서울특별시 양천구  목동동로 233-3 ,2220
1854,052290,트레이스,032602,전자부품 제조업,"54,822,175","27,411,087,500","500",원(KRW),031-499-8960,"경기도 안산시 단원구 만해로 205 제4층 제에이 401(타원타크라3, 성곡동)",2220
1855,105550,트루윈,032602,전자부품 제조업,"11,043,418","5,521,709,000","500",원(KRW),042-612-5000,대전광역시 유성구 엑스포로 385 (주)트루윈,2220
1856,026150,특수건설,064102,토목 건설업,"9,994,814","4,997,407,000","500",원(KRW),02-590-6400,서울특별시 서초구 효령로 358 -,2220
1857,033830,티비씨,106002,텔레비전 방송업,"100,000,000","50,000,000,000","500",원(KRW),537601900,대구광역시 수성구 동대구로 23 ,2220
1858,084870,티비에이치글로벌,031401,봉제의복 제조업,"20,856,819","10,428,409,500","500",원(KRW),02-2058-3800,서울특별시 강남구 봉은사로 456 베이직하우스빌딩(삼성동),2220
1859,228180,티씨엠생명과학,137001,자연과학 및 공학 연구개발업,"2,075,754","1,037,877,000","500",원(KRW),031-698-3041,"경기도 성남시 분당구 판교로228번길 15, 3동 3층 (삼평동, 판교세븐벤처밸리 1)",2220
1860,064760,티씨케이,032309,기타 비금속 광물제품 제조업,"11,675,000","5,837,500,000","500",원(KRW),(031)677-0277,경기도 안성시 미양면 개정산업단지로 71- ,2220
1861,277880,티에스아이,032902,특수 목적용 기계 제조업,"5,519,590","2,759,795,000","500",원(KRW),031-667-2623,경기도 평택시 서탄면 수월암3길 43 ,2220
1862,131290,티에스이,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","11,061,429","5,530,714,500","500",원(KRW),041-581-9955,충청남도 천안시 서북구 직산읍 군수1길 189 -,2220
1863,246690,티에스인베스트먼트,116402,신탁업 및 집합투자업,"22,421,004","11,210,502,000","500",원(KRW),02-6250-5700,"서울특별시 강남구 선릉로 531, 3층 302호 ",2220
1864,019180,티에이치엔,032809,기타 전기장비 제조업,"18,000,000","9,000,000,000","500",원(KRW),053-583-3001,대구광역시 달서구 성서로71길 43 ,2220
1865,062860,티엘아이,032601,반도체 제조업,"9,872,720","4,936,360,000","500",원(KRW),031-784-6800,경기도 성남시 중원구 양현로 405번길 12
티엘아이빌딩 7층, 8층, 9층 10층 ,2220
1866,091810,티웨이항공,085101,항공 여객 운송업,"46,974,812","23,487,406,000","500",원(KRW),02-6250-4984,서울특별시 강서구 하늘길 210 ,2220
1867,004870,티웨이홀딩스,032601,반도체 제조업,"70,959,464","35,479,732,000","500",원(KRW),02-2056-9800,"서울특별시 성동구 아차산로 153 7층(성수동2가, 예림출판문화센터)",2220
1868,191600,티케이씨,032602,전자부품 제조업,"2,600,000","1,300,000,000","500",원(KRW),,인천광역시 남동구 남동서로269번길 4 ,2220
1869,104480,티케이케미칼,032005,화학섬유 제조업,"90,895,434","45,447,717,000","500",원(KRW),02-2001-6000,대구광역시 북구  원대로 128 연우빌딩 3층,2220
1870,081150,티플랙스,032509,기타 금속 가공제품 제조업,"24,268,402","12,134,201,000","500",원(KRW),031-488 -8800,"경기도 안산시 단원구 엠티브이1로 75 (목내동, (주)티플랙스)",2220
1871,130740,티피씨글로벌,033003,자동차 신품 부품 제조업,"9,450,000","4,725,000,000","500",원(KRW),053-854-7500,경상북도 경산시  진량읍 일연로 574 ,2220
1872,217880,틸론,105802,소프트웨어 개발 및 공급업,"3,330,318","1,665,159,000","500",원(KRW),2627-9005,서울특별시 구로구 디지털로 288 대륭포스트타워 1차 1602호 ,2220
1873,084730,팅크웨어,032604,통신 및 방송 장비 제조업,"10,425,682","5,212,841,000","500",원(KRW),02-589-9000,경기도 성남시 분당구 판교역로 240 삼환하이펙스 A동 9층 ,2220
1874,046210,파나진,032103,의료용품 및 기타 의약 관련제품 제조업,"32,034,160","16,017,080,000","500",원(KRW),042-861-9295,대전광역시 유성구  테크노10로 54 ,2220
1875,034230,파라다이스,189102,유원지 및 기타 오락관련 서비스업,"90,942,672","47,032,355,000","500",원(KRW),02-2277-0190,서울특별시 중구  동호로 268 파라다이스빌딩 ,2220
1876,033540,파라텍,032902,특수 목적용 기계 제조업,"16,840,552","8,420,276,000","500",원(KRW),02-3780-8704,경기도 부천시 원미구 길주로425번길 30-21 ,2220
1877,043200,파루,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","29,667,567","14,833,783,500","500",원(KRW),061 -759 -5190,전남 순천시 서면 선평리 42-2 ,2220
1878,217950,파마리서치바이오,137001,자연과학 및 공학 연구개발업,"4,049,391","2,024,695,500","500",원(KRW),031-628-4307,강원도 강릉시 사임당로 641-3 -,2220
1879,214450,파마리서치프로덕트,074604,생활용품 도매업,"9,466,217","4,733,108,500","500",원(KRW),033-645-7640,강원도 강릉시  과학단지로 77-19 &nbsp,2220
1880,005690,파미셀,032101,기초 의약물질 및 생물학적 제제 제조업,"59,958,950","29,979,475,000","500",원(KRW),02-3496-0114,"서울특별시 강남구 언주로 874 (신사동, 쌍봉빌딩 7층) ",2220
1881,177830,파버나인,032602,전자부품 제조업,"10,834,424","5,417,212,000","500",원(KRW),032-814-6900,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트 &nbsp,2220
1882,037070,파세코,032805,가정용 기기 제조업,"14,000,000","7,000,000,000","500",원(KRW),031 -491 -4032,경기도 안산시 단원구 원시로 248 ,2220
1883,150900,파수닷컴,105802,소프트웨어 개발 및 공급업,"9,544,462","4,772,231,000","500",원(KRW),02-300-9000,서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층 ,2220
1884,037030,파워넷,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12,009,614","12,009,614,000","1,000",원(KRW),02-3282-0700,서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층 ,2220
1885,047310,파워로직스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","34,286,030","17,375,240,000","500",원(KRW),043-219-5600,충청북도 청원군  옥산면 과학산업4로 163 ,2220
1886,266870,파워풀엑스,074604,생활용품 도매업,"6,408,680","3,204,340,000","500",원(KRW),02-500-8088,서울특별시 강남구 논현로 641 논현동대우아이빌 힐타운 2층 ,2220
1887,170790,파이오링크,032604,통신 및 방송 장비 제조업,"6,856,330","3,428,165,000","500",원(KRW),02-2025-6900,서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호,2220
1888,049120,파인디앤씨,032602,전자부품 제조업,"24,068,137","12,034,068,500","500",원(KRW),031-463-8813,충청남도 아산시  음봉면 연암산로 169 (주)파인디엔씨 ,2220
1889,038950,파인디지털,032604,통신 및 방송 장비 제조업,"10,210,765","5,105,382,500","500",원(KRW),031-788-8800,경기도 성남시 분당구 성남대로925번길 41 ,2220
1890,278990,파인이엠텍,033309,그외 기타 제품 제조업,"3,624,222","1,812,111,000","500",원(KRW),031-447-2335,경기도 안양시 만안구 덕천로 38 3층,2220
1891,106240,파인테크닉스,032604,통신 및 방송 장비 제조업,"37,608,487","18,804,243,500","500",원(KRW),031-463-8800,경기도 안양시 만안구  덕천로 38 (주) 파인테크닉스 ,2220
1892,131760,파인텍,032602,전자부품 제조업,"11,053,186","5,526,593,000","500",원(KRW),031-900-9700,경기도 고양시 일산동구 일산로 138 ,2220
1893,140860,파크시스템스,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","6,641,055","3,320,527,500","500",원(KRW),031-546-6900,"경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터) &nbsp",2220
1894,091700,파트론,032602,전자부품 제조업,"54,156,410","27,078,205,000","500",원(KRW),031-201-7700,경기도 화성시  삼성1로2길 22 (주)파트론,2220
1895,194510,파티게임즈,105802,소프트웨어 개발 및 공급업,"24,229,954","12,114,977,000","500",원(KRW),02)6005-0985,"서울특별시 강남구 삼성로 570 6, 7층(삼성동, 석천빌딩) ",2220
1896,038160,팍스넷,106309,기타 정보 서비스업,"11,077,521","5,538,760,500","500",원(KRW),000-1688-5010,"서울특별시 양천구 목동서로 201 23층 (목동, 케이티정보전산센터) &nbsp",2220
1897,202960,판도라티비,105802,소프트웨어 개발 및 공급업,"11,915,582","5,957,791,000","500",원(KRW),070-4484-7100,경기도 성남시 분당구 대왕판교로644번길 49 DTC타워 11층 ,2220
1898,032800,판타지오,189001,창작 및 예술관련 서비스업,"72,703,943","36,351,971,500","500",원(KRW),02-3452-6100,서울특별시 강남구 역삼로 248 판타지오 빌딩 ,2220
1899,043090,팜스웰바이오,074607,기타 전문 도매업,"26,727,391","13,363,695,500","500",원(KRW),02-569-7610,"강원도 원주시 혁신로 19 506호(반곡동, H타워)",2220
1900,036580,팜스코,031006,"곡물가공품, 전분 및 전분제품 제조업","36,727,943","18,363,971,500","500",원(KRW),031-7207-114,경기도 안성시  미양면 제2공단4길 33 ,2220
1901,027710,팜스토리,031008,동물용 사료 및 조제식품 제조업,"88,347,431","45,974,044,500","500",원(KRW),02-501-1648,서울특별시 강남구  강남대로 310 유니온센터 3층 ,2220
1902,225590,패션플랫폼,031401,봉제의복 제조업,"23,294,535","2,329,453,500","100",원(KRW),02-573-1292,서울특별시 강남구 논현로28길 9 유진빌딩 3층,2220
1903,054300,팬스타엔터프라이즈,032901,일반 목적용 기계 제조업,"41,124,943","20,562,471,500","500",원(KRW),000-1577-3520,부산광역시 중구 해관로 30 팬스타크루즈프라자,2220
1904,068050,팬엔터테인먼트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","13,742,997","6,871,498,500","500",원(KRW),02-380-2100,서울특별시 마포구  월드컵북로58길 10 ,2220
1905,028670,팬오션,085001,해상 운송업,"534,548,701","534,548,701,000","1,000",원(KRW),02-316-5114,서울특별시 종로구 종로5길 7 Tower 8 팬오션(주),2220
1906,222110,팬젠,032102,의약품 제조업,"9,640,581","4,820,290,500","500",원(KRW),031-733-9165,"경기도 수원시 영통구 신원로 306, 2동 4층(원천동 영통이노플렉스) &nbsp",2220
